Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,GameResult
POR,27,13-12-2017,Away,MIA,W,102,95,36,72,0.5,10,28,0.357,20,23,0.87,5,33,14,7,2,11,21,34,72,0.472,13,30,0.433,14,23,0.609,10,36,19,6,1,15,21,1
POR,28,15-12-2017,Away,ORL,W,95,88,37,86,0.43,8,18,0.444,13,15,0.867,6,45,18,7,9,14,20,32,84,0.381,10,29,0.345,14,19,0.737,8,45,15,7,3,15,18,1
POR,29,16-12-2017,Away,CHO,W,93,91,37,79,0.468,10,24,0.417,9,18,0.5,5,47,19,2,3,20,21,33,96,0.344,7,31,0.226,18,28,0.643,13,51,18,9,3,6,21,1
POR,30,18-12-2017,Away,MIN,L,107,108,46,84,0.548,10,24,0.417,5,5,1,7,40,26,6,8,17,19,42,91,0.462,7,19,0.368,17,21,0.81,11,32,19,6,2,10,14,0
POR,31,20-12-2017,Home,SAS,L,91,93,38,96,0.396,6,25,0.24,9,14,0.643,12,37,18,13,2,8,14,41,79,0.519,6,17,0.353,5,6,0.833,9,53,17,7,9,23,16,0
POR,32,22-12-2017,Home,DEN,L,85,102,35,83,0.422,6,22,0.273,9,16,0.563,10,34,15,6,4,9,19,42,85,0.494,7,25,0.28,11,16,0.688,16,49,19,4,10,14,13,0
POR,33,23-12-2017,Away,LAL,W,95,92,39,95,0.411,10,25,0.4,7,14,0.5,9,47,19,7,8,11,15,36,85,0.424,8,25,0.32,12,20,0.6,11,55,23,8,3,17,22,1
POR,34,28-12-2017,Home,PHI,W,114,110,35,75,0.467,8,24,0.333,36,47,0.766,8,47,15,7,3,15,18,42,87,0.483,16,32,0.5,10,14,0.714,5,37,28,8,2,13,26,1
POR,35,30-12-2017,Away,ATL,L,89,104,36,85,0.424,7,25,0.28,10,13,0.769,15,46,19,9,8,20,18,40,89,0.449,14,30,0.467,10,15,0.667,13,45,29,12,3,13,16,0
POR,36,01-01-2018,Away,CHI,W,124,120,47,108,0.435,14,33,0.424,16,18,0.889,12,50,25,7,5,8,16,45,104,0.433,11,27,0.407,19,23,0.826,15,58,28,5,7,12,21,1
POR,37,02-01-2018,Away,CLE,L,110,127,42,90,0.467,13,32,0.406,13,19,0.684,13,43,25,5,5,15,29,43,83,0.518,13,32,0.406,28,37,0.757,8,40,28,11,4,10,17,0
POR,38,05-01-2018,Home,ATL,W,110,89,43,80,0.538,13,30,0.433,11,14,0.786,6,44,30,11,5,15,20,30,83,0.361,8,26,0.308,21,25,0.84,11,39,14,7,5,16,16,1
POR,39,07-01-2018,Home,SAS,W,111,110,48,92,0.522,8,23,0.348,7,10,0.7,9,38,19,7,5,9,24,40,81,0.494,11,23,0.478,19,26,0.731,10,42,26,4,5,14,16,1
POR,40,09-01-2018,Away,OKC,W,117,106,43,81,0.531,10,23,0.435,21,26,0.808,8,42,19,10,2,15,20,37,84,0.44,13,31,0.419,19,26,0.731,11,38,20,6,4,14,17,1
POR,41,10-01-2018,Away,HOU,L,112,121,40,83,0.482,9,26,0.346,23,32,0.719,6,40,21,5,6,12,26,45,100,0.45,12,38,0.316,19,25,0.76,17,49,25,7,5,13,30,0
POR,42,12-01-2018,Away,NOP,L,113,119,45,101,0.446,12,42,0.286,11,14,0.786,14,39,24,13,6,11,22,45,82,0.549,7,19,0.368,22,23,0.957,9,43,26,7,6,18,16,0
POR,43,14-01-2018,Away,MIN,L,103,120,39,79,0.494,11,25,0.44,14,17,0.824,8,38,19,6,3,17,27,43,80,0.538,7,19,0.368,27,33,0.818,7,38,21,12,3,11,17,0
POR,44,16-01-2018,Home,PHO,W,118,111,46,91,0.505,17,35,0.486,9,10,0.9,9,43,21,7,6,9,16,37,89,0.416,16,41,0.39,21,22,0.955,12,43,21,6,3,13,15,1
POR,45,18-01-2018,Home,IND,W,100,86,37,94,0.394,10,32,0.313,16,16,1,14,57,17,6,7,11,11,36,91,0.396,7,26,0.269,7,13,0.538,10,46,17,4,4,8,16,1
POR,46,20-01-2018,Home,DAL,W,117,108,45,86,0.523,18,36,0.5,9,10,0.9,9,40,19,3,3,14,23,38,83,0.458,10,25,0.4,22,28,0.786,11,37,19,9,5,9,21,1
POR,47,22-01-2018,Away,DEN,L,101,104,36,85,0.424,8,25,0.32,21,26,0.808,11,44,19,11,6,11,22,34,83,0.41,10,30,0.333,26,33,0.788,14,49,23,7,8,15,20,0
POR,48,24-01-2018,Home,MIN,W,123,114,45,82,0.549,17,31,0.548,16,21,0.762,6,37,24,4,1,10,16,45,84,0.536,6,16,0.375,18,22,0.818,5,33,20,7,2,6,14,1
POR,49,26-01-2018,Away,DAL,W,107,93,39,79,0.494,10,30,0.333,19,23,0.826,10,54,20,4,6,14,17,35,89,0.393,10,30,0.333,13,17,0.765,8,37,17,9,3,5,19,1
POR,50,30-01-2018,Away,LAC,W,104,96,36,98,0.367,13,30,0.433,19,22,0.864,18,59,21,12,6,12,21,35,85,0.412,6,22,0.273,20,26,0.769,9,50,22,5,7,13,17,1
POR,51,31-01-2018,Home,CHI,W,124,108,46,82,0.561,15,32,0.469,17,20,0.85,5,48,21,3,6,17,19,41,99,0.414,13,34,0.382,13,22,0.591,12,36,19,10,4,6,16,1
POR,52,02-02-2018,Away,TOR,L,105,130,37,73,0.507,7,21,0.333,24,33,0.727,4,36,20,4,2,10,15,46,99,0.465,19,40,0.475,19,21,0.905,17,42,21,5,4,6,23,0
POR,53,04-02-2018,Away,BOS,L,96,97,36,91,0.396,13,31,0.419,11,14,0.786,10,46,21,4,9,8,17,35,85,0.412,15,36,0.417,12,17,0.706,9,51,24,3,6,11,16,0
POR,54,05-02-2018,Away,DET,L,91,111,37,94,0.394,10,33,0.303,7,8,0.875,13,45,18,9,5,13,14,44,88,0.5,15,30,0.5,8,12,0.667,10,51,36,7,4,14,14,0
POR,55,08-02-2018,Home,CHO,W,109,103,41,90,0.456,9,31,0.29,18,22,0.818,9,57,18,7,7,17,19,38,98,0.388,13,33,0.394,14,17,0.824,7,44,17,10,3,11,16,1
POR,56,09-02-2018,Away,SAC,W,118,100,43,88,0.489,15,35,0.429,17,18,0.944,9,45,18,10,4,11,21,38,90,0.422,9,23,0.391,15,21,0.714,12,43,25,5,3,12,19,1
POR,57,11-02-2018,Home,UTA,L,96,115,33,81,0.407,9,25,0.36,21,25,0.84,6,37,16,7,4,13,22,41,88,0.466,13,26,0.5,20,22,0.909,16,58,23,8,4,13,22,0
POR,58,14-02-2018,Home,GSW,W,123,117,45,93,0.484,12,33,0.364,21,24,0.875,13,49,20,9,0,13,18,43,90,0.478,13,37,0.351,18,19,0.947,8,41,24,8,7,16,24,1
POR,59,23-02-2018,Away,UTA,W,100,81,39,87,0.448,9,24,0.375,13,14,0.929,6,41,14,11,5,12,20,33,78,0.423,6,25,0.24,9,11,0.818,8,43,15,7,6,19,13,1
POR,60,24-02-2018,Away,PHO,W,106,104,39,99,0.394,6,30,0.2,22,30,0.733,12,48,15,6,7,6,19,39,87,0.448,11,26,0.423,15,21,0.714,6,51,23,5,10,13,24,1
POR,61,27-02-2018,Home,SAC,W,116,99,44,84,0.524,15,34,0.441,13,17,0.765,10,47,27,10,2,17,15,39,88,0.443,7,22,0.318,14,15,0.933,6,36,20,14,4,12,12,1
POR,62,01-03-2018,Home,MIN,W,108,99,36,92,0.391,9,30,0.3,27,35,0.771,12,48,17,9,6,8,18,38,85,0.447,4,20,0.2,19,21,0.905,9,49,16,5,7,15,24,1
POR,63,03-03-2018,Home,OKC,W,108,100,39,88,0.443,11,33,0.333,19,23,0.826,14,47,20,6,8,15,21,40,91,0.44,6,27,0.222,14,21,0.667,9,40,18,6,6,12,21,1
POR,64,05-03-2018,Away,LAL,W,108,103,35,83,0.422,10,23,0.435,28,38,0.737,7,50,19,6,5,14,25,34,87,0.391,11,37,0.297,24,31,0.774,7,47,20,9,7,10,24,1
POR,65,06-03-2018,Home,NYK,W,111,87,35,81,0.432,20,33,0.606,21,24,0.875,15,51,22,4,4,19,15,35,83,0.422,7,19,0.368,10,15,0.667,9,39,21,7,7,14,19,1
POR,66,09-03-2018,Home,GSW,W,125,108,44,89,0.494,16,39,0.41,21,27,0.778,14,46,21,4,2,11,17,38,78,0.487,12,28,0.429,20,24,0.833,6,33,20,5,3,10,20,1
POR,67,12-03-2018,Home,MIA,W,115,99,38,83,0.458,14,36,0.389,25,30,0.833,9,50,23,5,6,12,15,39,91,0.429,10,31,0.323,11,16,0.688,10,46,24,6,4,11,24,1
POR,68,15-03-2018,Home,CLE,W,113,105,43,96,0.448,12,35,0.343,15,19,0.789,13,50,26,4,3,7,15,41,80,0.513,11,33,0.333,12,21,0.571,2,34,17,5,7,11,21,1
POR,69,17-03-2018,Home,DET,W,100,87,38,87,0.437,8,31,0.258,16,18,0.889,9,49,23,8,8,11,17,31,80,0.388,10,25,0.4,15,20,0.75,8,43,17,6,2,12,16,1
POR,70,18-03-2018,Away,LAC,W,122,109,46,92,0.5,14,29,0.483,16,20,0.8,8,47,24,7,6,13,22,40,89,0.449,9,23,0.391,20,27,0.741,8,38,21,8,3,8,17,1
POR,71,20-03-2018,Home,HOU,L,111,115,40,81,0.494,11,28,0.393,20,27,0.741,10,44,20,6,7,8,18,38,79,0.481,19,36,0.528,20,29,0.69,7,38,18,3,4,9,23,0
POR,72,23-03-2018,Home,BOS,L,100,105,40,91,0.44,8,33,0.242,12,15,0.8,11,43,16,8,5,8,20,35,77,0.455,11,18,0.611,24,26,0.923,9,45,22,5,4,13,18,0
POR,73,25-03-2018,Away,OKC,W,108,105,42,90,0.467,9,34,0.265,15,19,0.789,18,49,20,8,7,13,19,37,84,0.44,8,27,0.296,23,28,0.821,13,39,16,9,5,10,19,1
POR,74,27-03-2018,Away,NOP,W,107,103,44,105,0.419,10,32,0.313,9,10,0.9,17,47,20,11,7,10,17,43,94,0.457,4,24,0.167,13,14,0.929,11,54,28,3,10,16,19,1
POR,75,28-03-2018,Away,MEM,L,103,108,38,79,0.481,8,30,0.267,19,30,0.633,8,38,15,7,8,12,20,41,84,0.488,13,25,0.52,13,23,0.565,11,46,23,7,2,15,24,0
POR,76,30-03-2018,Home,LAC,W,105,96,41,95,0.432,8,30,0.267,15,16,0.938,13,50,30,9,10,10,25,36,89,0.404,4,13,0.308,20,35,0.571,11,46,13,5,5,10,16,1
POR,77,01-04-2018,Home,MEM,W,113,98,39,84,0.464,12,38,0.316,23,25,0.92,8,43,28,9,2,13,15,40,88,0.455,9,21,0.429,9,12,0.75,9,42,20,7,5,17,19,1
POR,78,03-04-2018,Away,DAL,L,109,115,39,87,0.448,10,40,0.25,21,24,0.875,5,46,28,6,2,13,20,42,92,0.457,17,44,0.386,14,20,0.7,8,43,27,8,5,7,16,0
POR,79,05-04-2018,Away,HOU,L,94,96,39,85,0.459,7,22,0.318,9,14,0.643,12,47,16,10,2,18,20,34,73,0.466,13,37,0.351,15,24,0.625,6,38,16,10,5,15,16,0
POR,80,07-04-2018,Away,SAS,L,105,116,42,88,0.477,11,28,0.393,10,11,0.909,11,40,18,4,5,13,17,47,84,0.56,7,21,0.333,15,21,0.714,4,36,21,12,3,7,12,0
POR,81,09-04-2018,Away,DEN,L,82,88,31,94,0.33,7,33,0.212,13,18,0.722,18,57,10,8,2,17,28,31,83,0.373,6,26,0.231,20,26,0.769,10,52,22,7,5,12,18,0
POR,82,11-04-2018,Home,UTA,W,102,93,41,89,0.461,9,24,0.375,11,16,0.688,7,46,19,9,9,10,22,33,89,0.371,8,23,0.348,19,24,0.792,14,53,18,5,7,14,19,1
SAC,1,18-10-2017,Home,HOU,L,100,105,42,88,0.477,8,23,0.348,8,10,0.8,9,42,19,5,4,17,20,33,83,0.398,12,45,0.267,27,29,0.931,12,44,19,7,3,14,14,0
SAC,2,20-10-2017,Away,DAL,W,93,88,37,87,0.425,10,23,0.435,9,13,0.692,16,57,20,8,3,14,18,31,75,0.413,11,33,0.333,15,21,0.714,7,36,19,8,7,12,13,1
SAC,3,21-10-2017,Away,DEN,L,79,96,31,85,0.365,8,22,0.364,9,13,0.692,12,39,15,6,3,13,21,37,85,0.435,10,30,0.333,12,20,0.6,18,58,25,7,2,16,19,0
SAC,4,23-10-2017,Away,PHO,L,115,117,43,99,0.434,9,22,0.409,20,29,0.69,13,37,19,13,2,9,25,42,77,0.545,10,30,0.333,23,27,0.852,6,45,20,6,5,20,25,0
SAC,5,26-10-2017,Home,NOP,L,106,114,38,81,0.469,7,20,0.35,23,25,0.92,5,34,25,7,5,12,17,42,86,0.488,13,32,0.406,17,23,0.739,10,47,22,5,3,15,24,0
SAC,6,29-10-2017,Home,WAS,L,83,110,32,82,0.39,6,22,0.273,13,16,0.813,11,43,13,8,2,17,20,40,85,0.471,17,34,0.5,13,20,0.65,13,49,28,9,3,15,18,0
SAC,7,31-10-2017,Away,IND,L,83,101,37,88,0.42,2,14,0.143,7,14,0.5,9,45,15,8,5,14,18,36,85,0.424,12,29,0.414,17,22,0.773,14,53,25,8,7,14,17,0
SAC,8,01-11-2017,Away,BOS,L,86,113,35,81,0.432,6,20,0.3,10,12,0.833,7,26,24,10,5,15,18,40,82,0.488,17,41,0.415,16,19,0.842,16,52,30,10,3,16,19,0
SAC,9,04-11-2017,Away,DET,L,99,108,40,76,0.526,10,21,0.476,9,13,0.692,3,32,24,6,1,17,23,40,79,0.506,13,24,0.542,15,22,0.682,8,35,28,10,3,14,19,0
SAC,10,07-11-2017,Home,OKC,W,94,86,37,79,0.468,9,24,0.375,11,12,0.917,5,47,21,6,5,23,24,29,86,0.337,10,37,0.27,18,23,0.783,9,44,15,16,2,14,17,1
SAC,11,09-11-2017,Home,PHI,W,109,108,40,93,0.43,12,27,0.444,17,28,0.607,8,45,29,6,5,9,19,37,87,0.425,15,37,0.405,19,27,0.704,13,56,23,6,5,17,28,1
SAC,12,11-11-2017,Away,NYK,L,91,118,30,80,0.375,7,22,0.318,24,30,0.8,11,42,19,6,4,13,18,47,90,0.522,12,27,0.444,12,15,0.8,8,40,29,6,6,11,22,0
SAC,13,13-11-2017,Away,WAS,L,92,110,34,84,0.405,12,23,0.522,12,18,0.667,10,35,19,8,4,10,15,44,86,0.512,11,34,0.324,11,12,0.917,10,50,30,7,1,11,21,0
SAC,14,15-11-2017,Away,ATL,L,80,126,31,88,0.352,6,28,0.214,12,20,0.6,11,29,18,12,2,12,19,50,79,0.633,16,32,0.5,10,16,0.625,9,53,40,9,6,18,23,0
SAC,15,17-11-2017,Home,POR,W,86,82,36,85,0.424,4,14,0.286,10,15,0.667,12,43,20,11,5,13,22,30,81,0.37,7,25,0.28,15,16,0.938,11,44,13,8,1,17,20,1
SAC,16,18-11-2017,Away,POR,L,90,102,34,89,0.382,8,17,0.471,14,18,0.778,9,36,14,9,4,11,24,38,70,0.543,10,21,0.476,16,21,0.762,5,44,19,6,8,17,22,0
SAC,17,20-11-2017,Home,DEN,L,98,114,41,86,0.477,8,20,0.4,8,9,0.889,5,34,18,11,6,12,19,42,86,0.488,15,32,0.469,15,20,0.75,14,49,18,6,3,13,13,0
SAC,18,22-11-2017,Home,LAL,W,113,102,47,85,0.553,10,21,0.476,9,14,0.643,10,44,26,9,4,17,20,39,78,0.5,15,29,0.517,9,15,0.6,4,31,27,8,4,17,19,1
SAC,19,25-11-2017,Home,LAC,L,95,97,38,83,0.458,11,21,0.524,8,9,0.889,8,37,19,9,8,18,17,38,80,0.475,9,28,0.321,12,13,0.923,6,37,23,11,5,16,13,0
SAC,20,27-11-2017,Away,GSW,W,110,106,42,79,0.532,9,17,0.529,17,21,0.81,11,36,27,7,6,13,15,40,80,0.5,16,37,0.432,10,14,0.714,9,36,31,9,6,14,15,1
SAC,21,28-11-2017,Home,MIL,L,87,112,31,77,0.403,5,17,0.294,20,29,0.69,9,40,15,5,2,16,21,42,71,0.592,9,22,0.409,19,31,0.613,1,38,27,13,5,12,22,0
SAC,22,01-12-2017,Away,CHI,W,107,106,45,85,0.529,6,18,0.333,11,14,0.786,8,43,29,5,10,12,15,42,90,0.467,13,36,0.361,9,13,0.692,8,38,30,8,2,8,16,1
SAC,23,02-12-2017,Away,MIL,L,104,109,37,77,0.481,11,24,0.458,19,21,0.905,6,33,20,7,1,15,28,34,69,0.493,6,19,0.316,35,42,0.833,9,36,20,9,6,15,18,0
SAC,24,06-12-2017,Away,CLE,L,95,101,39,86,0.453,10,32,0.313,7,13,0.538,9,45,25,15,5,12,20,37,78,0.474,14,39,0.359,13,21,0.619,7,43,28,5,3,15,10,0
SAC,25,08-12-2017,Away,NOP,W,116,109,47,97,0.485,13,30,0.433,9,14,0.643,11,46,21,12,4,17,21,41,89,0.461,10,28,0.357,17,19,0.895,7,35,19,7,3,17,14,1
SAC,26,10-12-2017,Home,TOR,L,87,102,35,73,0.479,10,23,0.435,7,14,0.5,7,42,15,7,6,21,17,39,87,0.448,11,37,0.297,13,19,0.684,12,44,22,8,2,13,17,0
SAC,27,12-12-2017,Home,PHO,W,99,92,38,89,0.427,7,22,0.318,16,22,0.727,11,45,21,9,3,9,18,37,90,0.411,7,32,0.219,11,14,0.786,13,45,22,5,4,12,18,1
SAC,28,14-12-2017,Away,MIN,L,96,119,36,87,0.414,14,33,0.424,10,12,0.833,15,42,24,4,2,14,21,46,82,0.561,10,21,0.476,17,20,0.85,8,39,29,12,9,9,19,0
SAC,29,17-12-2017,Away,TOR,L,93,108,38,81,0.469,11,26,0.423,6,8,0.75,6,32,25,9,9,15,19,36,85,0.424,13,30,0.433,23,28,0.821,12,46,20,8,9,12,13,0
SAC,30,19-12-2017,Away,PHI,W,101,95,41,91,0.451,7,27,0.259,12,23,0.522,9,39,21,11,6,12,20,34,81,0.42,10,35,0.286,17,24,0.708,13,53,21,7,6,19,19,1
SAC,31,20-12-2017,Away,BRK,W,104,99,40,82,0.488,7,19,0.368,17,20,0.85,13,48,14,4,4,12,19,32,82,0.39,15,42,0.357,20,23,0.87,14,38,15,5,7,10,19,1
SAC,32,23-12-2017,Home,SAS,L,99,108,40,86,0.465,12,22,0.545,7,11,0.636,9,42,21,2,2,10,17,44,88,0.5,11,23,0.478,9,11,0.818,7,44,29,3,1,8,11,0
SAC,33,26-12-2017,Away,LAC,L,95,122,40,96,0.417,7,22,0.318,8,12,0.667,10,37,25,11,7,9,19,44,81,0.543,13,31,0.419,21,27,0.778,9,49,31,7,8,13,13,0
SAC,34,27-12-2017,Home,CLE,W,109,95,41,79,0.519,12,30,0.4,15,18,0.833,7,40,25,8,6,11,19,32,74,0.432,12,31,0.387,19,25,0.76,7,37,19,9,4,11,15,1
SAC,35,29-12-2017,Home,PHO,L,101,111,37,80,0.463,8,23,0.348,19,23,0.826,8,37,23,6,2,9,23,41,85,0.482,13,30,0.433,16,24,0.667,16,47,26,5,5,10,19,0
SAC,36,31-12-2017,Home,MEM,L,96,114,37,86,0.43,9,24,0.375,13,25,0.52,12,42,20,6,2,16,21,41,76,0.539,14,30,0.467,18,24,0.75,6,44,22,11,8,16,21,0
SAC,37,02-01-2018,Home,CHO,L,111,131,45,87,0.517,7,17,0.412,14,18,0.778,16,47,22,1,2,15,19,51,89,0.573,15,32,0.469,14,18,0.778,5,30,25,7,3,3,14,0
SAC,38,06-01-2018,Home,DEN,W,106,98,42,94,0.447,9,25,0.36,13,17,0.765,10,39,21,16,4,9,22,35,76,0.461,13,34,0.382,15,21,0.714,8,46,20,2,6,25,17,1
SAC,39,08-01-2018,Home,SAS,L,100,107,40,82,0.488,8,23,0.348,12,16,0.75,8,45,19,6,1,18,14,44,90,0.489,11,26,0.423,8,13,0.615,8,37,23,11,4,10,12,0
SAC,40,09-01-2018,Away,LAL,L,86,99,30,87,0.345,8,21,0.381,18,27,0.667,10,43,15,15,4,16,19,37,77,0.481,12,35,0.343,13,21,0.619,9,55,30,12,4,25,23,0
SAC,41,11-01-2018,Home,LAC,L,115,121,42,85,0.494,8,26,0.308,23,28,0.821,10,44,23,9,3,15,25,43,84,0.512,13,31,0.419,22,30,0.733,8,39,28,9,5,17,19,0
SAC,42,13-01-2018,Away,LAC,L,105,126,43,85,0.506,6,17,0.353,13,22,0.591,10,37,26,12,4,16,24,46,82,0.561,12,31,0.387,22,26,0.846,5,39,29,11,5,15,22,0
SAC,43,15-01-2018,Away,OKC,L,88,95,33,84,0.393,7,30,0.233,15,25,0.6,6,37,22,13,0,13,28,36,86,0.419,9,30,0.3,14,30,0.467,18,59,20,10,6,18,19,0
SAC,44,17-01-2018,Home,UTA,L,105,120,38,72,0.528,13,21,0.619,16,20,0.8,8,36,19,9,4,19,21,46,81,0.568,12,29,0.414,16,20,0.8,6,29,26,15,4,10,20,0
SAC,45,19-01-2018,Away,MEM,L,88,106,32,80,0.4,11,27,0.407,13,18,0.722,11,44,18,10,3,21,20,39,88,0.443,10,34,0.294,18,23,0.783,14,49,24,12,5,13,17,0
SAC,46,22-01-2018,Away,CHO,L,107,112,43,97,0.443,10,22,0.455,11,15,0.733,10,42,27,8,3,7,22,38,86,0.442,16,40,0.4,20,25,0.8,11,48,22,4,10,15,14,0
SAC,47,23-01-2018,Away,ORL,W,105,99,43,87,0.494,8,26,0.308,11,13,0.846,11,44,24,9,11,14,15,36,83,0.434,11,31,0.355,16,19,0.842,11,40,23,9,4,17,17,1
SAC,48,25-01-2018,Away,MIA,W,89,88,38,81,0.469,5,12,0.417,8,14,0.571,5,38,17,3,6,13,21,31,82,0.378,12,34,0.353,14,18,0.778,7,46,19,8,4,13,19,1
SAC,49,28-01-2018,Away,SAS,L,98,113,35,82,0.427,18,34,0.529,10,11,0.909,6,34,21,5,3,9,20,45,90,0.5,11,25,0.44,12,17,0.706,13,52,33,4,2,7,13,0
SAC,50,30-01-2018,Away,NOP,W,114,103,46,97,0.474,10,26,0.385,12,14,0.857,14,49,22,7,1,14,21,39,77,0.506,9,25,0.36,16,22,0.727,2,36,26,7,8,15,18,1
SAC,51,02-02-2018,Home,GSW,L,104,119,42,95,0.442,10,25,0.4,10,15,0.667,6,33,22,16,3,10,14,44,80,0.55,17,33,0.515,14,16,0.875,7,51,25,8,4,25,19,0
SAC,52,03-02-2018,Home,DAL,L,99,106,43,82,0.524,8,27,0.296,5,6,0.833,7,32,23,11,3,16,21,41,83,0.494,13,41,0.317,11,14,0.786,9,36,28,8,0,13,12,0
SAC,53,05-02-2018,Home,CHI,W,104,98,37,84,0.44,11,32,0.344,19,25,0.76,9,45,22,5,5,11,17,32,80,0.4,14,36,0.389,20,24,0.833,9,46,20,6,1,12,21,1
SAC,54,09-02-2018,Home,POR,L,100,118,38,90,0.422,9,23,0.391,15,21,0.714,12,43,25,5,3,12,19,43,88,0.489,15,35,0.429,17,18,0.944,9,45,18,10,4,11,21,0
SAC,55,11-02-2018,Away,MIN,L,106,111,42,88,0.477,10,25,0.4,12,17,0.706,15,43,17,12,2,18,23,37,74,0.5,9,24,0.375,28,32,0.875,8,37,29,10,5,16,17,0
SAC,56,13-02-2018,Away,DAL,W,114,109,47,87,0.54,12,29,0.414,8,12,0.667,5,38,30,6,4,9,19,38,83,0.458,15,40,0.375,18,23,0.783,4,37,29,4,4,9,15,1
SAC,57,14-02-2018,Away,HOU,L,91,100,38,87,0.437,10,32,0.313,5,8,0.625,9,48,26,8,5,17,20,33,83,0.398,14,49,0.286,20,22,0.909,7,48,19,10,5,13,14,0
SAC,58,22-02-2018,Home,OKC,L,107,110,42,91,0.462,12,27,0.444,11,15,0.733,10,44,23,6,4,9,20,38,86,0.442,14,35,0.4,20,24,0.833,10,49,26,6,7,11,16,0
SAC,59,24-02-2018,Home,LAL,L,108,113,42,94,0.447,13,25,0.52,11,17,0.647,17,48,28,5,5,11,21,41,91,0.451,17,38,0.447,14,20,0.7,12,44,26,5,6,10,18,0
SAC,60,26-02-2018,Home,MIN,L,100,118,40,84,0.476,8,22,0.364,12,13,0.923,8,31,22,5,3,14,23,39,76,0.513,7,16,0.438,33,36,0.917,8,43,22,11,4,12,14,0
SAC,61,27-02-2018,Away,POR,L,99,116,39,88,0.443,7,22,0.318,14,15,0.933,6,36,20,14,4,12,12,44,84,0.524,15,34,0.441,13,17,0.765,10,47,27,10,2,17,15,0
SAC,62,01-03-2018,Home,BRK,W,116,111,50,97,0.515,6,14,0.429,10,12,0.833,11,44,23,15,6,15,13,40,96,0.417,17,46,0.37,14,17,0.824,16,51,27,10,4,21,14,1
SAC,63,03-03-2018,Home,UTA,L,91,98,34,89,0.382,9,30,0.3,14,17,0.824,11,48,15,7,7,13,24,34,82,0.415,11,32,0.344,19,29,0.655,11,52,20,9,7,13,19,0
SAC,64,04-03-2018,Home,NYK,W,102,99,39,86,0.453,13,30,0.433,11,11,1,7,38,21,5,5,11,18,40,88,0.455,6,21,0.286,13,18,0.722,15,48,21,8,7,13,19,1
SAC,65,07-03-2018,Home,NOP,L,101,114,39,93,0.419,9,28,0.321,14,17,0.824,14,39,20,4,5,9,16,47,83,0.566,11,26,0.423,9,9,1,5,40,26,6,7,16,22,0
SAC,66,09-03-2018,Home,ORL,W,94,88,36,83,0.434,9,25,0.36,13,15,0.867,13,50,24,7,3,16,21,33,78,0.423,9,29,0.31,13,16,0.813,5,34,17,7,4,14,17,1
SAC,67,11-03-2018,Away,DEN,L,104,130,39,91,0.429,6,31,0.194,20,26,0.769,7,38,26,3,1,3,21,50,89,0.562,15,37,0.405,15,21,0.714,8,51,38,2,4,7,17,0
SAC,68,12-03-2018,Away,OKC,L,101,106,38,93,0.409,12,33,0.364,13,16,0.813,13,49,21,8,6,11,22,38,84,0.452,16,36,0.444,14,18,0.778,5,43,21,5,6,10,15,0
SAC,69,14-03-2018,Home,MIA,W,123,119,48,94,0.511,8,24,0.333,19,25,0.76,8,43,23,6,7,11,21,41,99,0.414,18,43,0.419,19,21,0.905,15,53,26,5,2,14,23,1
SAC,70,16-03-2018,Away,GSW,W,98,93,36,83,0.434,14,31,0.452,12,17,0.706,11,47,25,7,4,13,16,34,81,0.42,12,26,0.462,13,18,0.722,9,40,21,10,5,11,21,1
SAC,71,17-03-2018,Away,UTA,L,97,103,37,86,0.43,14,21,0.667,9,14,0.643,3,33,23,11,5,13,30,33,74,0.446,6,24,0.25,31,38,0.816,8,48,21,8,8,15,13,0
SAC,72,19-03-2018,Home,DET,L,90,106,40,88,0.455,6,23,0.261,4,9,0.444,8,39,23,7,3,13,21,37,79,0.468,14,29,0.483,18,22,0.818,6,44,17,6,5,9,11,0
SAC,73,22-03-2018,Home,ATL,W,105,90,43,93,0.462,10,21,0.476,9,9,1,12,51,28,8,9,13,18,33,84,0.393,12,36,0.333,12,18,0.667,6,40,19,7,2,12,10,1
SAC,74,25-03-2018,Home,BOS,L,93,104,38,82,0.463,7,26,0.269,10,10,1,7,34,18,7,1,14,16,40,72,0.556,12,22,0.545,12,17,0.706,3,35,23,9,2,15,11,0
SAC,75,27-03-2018,Home,DAL,L,97,103,38,93,0.409,6,23,0.261,15,19,0.789,10,45,25,6,6,10,22,36,80,0.45,14,40,0.35,17,25,0.68,4,43,25,7,9,10,17,0
SAC,76,29-03-2018,Home,IND,L,103,106,42,78,0.538,13,31,0.419,6,9,0.667,6,32,27,3,2,18,24,40,80,0.5,8,26,0.308,18,20,0.9,7,34,23,9,4,10,17,0
